group,method,display_method,scope,comparable,query_id,category,category_label,split,MRR@10,Hit@1,Hit@5,Hit@10,Recall@10,nDCG@10,gold_count,retrieved_gold_count
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_133,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_134,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_135,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_136,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_137,4,Single-Hop,dev,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_138,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_139,4,Single-Hop,dev,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_140,4,Single-Hop,dev,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_141,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_142,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_143,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_144,4,Single-Hop,dev,0.1111111111111111,0.0,0.0,1.0,1.0,0.3010299956639812,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_145,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_146,4,Single-Hop,dev,0.16666666666666666,0.0,0.0,1.0,1.0,0.3562071871080222,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_147,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_148,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_149,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_150,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_151,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_152,4,Single-Hop,dev,0.25,0.0,1.0,1.0,1.0,0.43067655807339306,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_153,4,Single-Hop,dev,0.2,0.0,1.0,1.0,1.0,0.38685280723454163,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_154,4,Single-Hop,dev,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_155,4,Single-Hop,dev,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_156,4,Single-Hop,dev,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_157,4,Single-Hop,dev,0.25,0.0,1.0,1.0,1.0,0.43067655807339306,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_158,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_159,4,Single-Hop,dev,0.25,0.0,1.0,1.0,1.0,0.43067655807339306,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_160,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_161,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_162,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_163,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_164,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_165,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_166,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_167,4,Single-Hop,dev,0.1,0.0,0.0,1.0,1.0,0.2890648263178879,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_168,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_169,4,Single-Hop,dev,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_170,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_171,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_172,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_173,4,Single-Hop,dev,0.1111111111111111,0.0,0.0,1.0,1.0,0.3010299956639812,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_174,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_175,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_176,4,Single-Hop,dev,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_177,4,Single-Hop,dev,0.1,0.0,0.0,1.0,1.0,0.2890648263178879,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_178,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_179,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_180,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_181,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_182,4,Single-Hop,dev,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_183,4,Single-Hop,dev,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_184,4,Single-Hop,dev,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_185,4,Single-Hop,dev,0.25,0.0,1.0,1.0,1.0,0.43067655807339306,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_186,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_187,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_188,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_189,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-48_qa_190,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_0,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.8,0.8062079522181139,5.0,4.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_1,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_2,1,Multi-Hop,test,0.5,0.0,1.0,1.0,0.6666666666666666,0.5307212739772434,3.0,2.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_3,1,Multi-Hop,test,0.5,0.0,1.0,1.0,1.0,0.6509209298071326,2.0,2.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_4,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_5,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_6,1,Multi-Hop,test,0.3333333333333333,0.0,1.0,1.0,0.5,0.3065735963827292,2.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_7,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.3,0.4440973278132557,10.0,3.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_8,1,Multi-Hop,test,0.25,0.0,1.0,1.0,0.5,0.3191471544989227,4.0,2.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_9,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_10,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_11,1,Multi-Hop,test,0.5,0.0,1.0,1.0,0.15789473684210525,0.30701473034246535,19.0,3.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_12,2,Temporal,test,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_13,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_14,1,Multi-Hop,test,0.5,0.0,1.0,1.0,0.5,0.3853585682515056,4.0,2.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_15,1,Multi-Hop,test,0.125,0.0,0.0,1.0,1.0,0.31546487678572877,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_16,1,Multi-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_17,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_18,1,Multi-Hop,test,0.1111111111111111,0.0,0.0,1.0,0.2,0.10209739512291163,5.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_19,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_20,3,Open-Domain,test,0.5,0.0,1.0,1.0,0.11764705882352941,0.20248323207250624,17.0,2.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_21,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.6666666666666666,0.6049306994552042,3.0,2.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_22,2,Temporal,test,0.125,0.0,0.0,1.0,1.0,0.31546487678572877,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_23,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_24,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_25,2,Temporal,test,0.125,0.0,0.0,1.0,0.5,0.19342640361727081,2.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_26,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.3333333333333333,0.46927872602275644,3.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_27,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_28,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_29,1,Multi-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_30,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_31,3,Open-Domain,test,0.25,0.0,1.0,1.0,0.6666666666666666,0.36926780146674987,3.0,2.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_32,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_33,1,Multi-Hop,test,0.5,0.0,1.0,1.0,1.0,0.6240505200038379,2.0,2.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_34,1,Multi-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_35,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_36,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_37,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_38,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_39,2,Temporal,test,0.25,0.0,1.0,1.0,0.5,0.2640681225725909,2.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_40,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_41,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_42,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.5,0.5585075862632192,4.0,2.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_43,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_44,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.4,0.4371994911049732,5.0,2.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_45,2,Temporal,test,0.125,0.0,0.0,1.0,0.3333333333333333,0.1480409554829326,3.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_46,3,Open-Domain,test,0.1111111111111111,0.0,0.0,1.0,0.25,0.11751610475642714,4.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_47,2,Temporal,test,1.0,1.0,1.0,1.0,0.6666666666666666,0.7653606369886217,3.0,2.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_48,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.5,0.5585075862632192,4.0,2.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_49,1,Multi-Hop,test,0.16666666666666666,0.0,0.0,1.0,0.3333333333333333,0.2032495876139783,6.0,2.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_50,1,Multi-Hop,test,0.3333333333333333,0.0,1.0,1.0,0.125,0.12647135138382856,8.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_51,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_52,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_53,2,Temporal,test,0.25,0.0,1.0,1.0,1.0,0.5508095940041026,3.0,3.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_54,1,Multi-Hop,test,0.125,0.0,0.0,1.0,0.3333333333333333,0.1480409554829326,3.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_55,1,Multi-Hop,test,0.25,0.0,1.0,1.0,0.5,0.2640681225725909,2.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_56,1,Multi-Hop,test,0.25,0.0,1.0,1.0,0.5,0.2640681225725909,2.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_57,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_58,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_59,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_60,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_61,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_62,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.75,0.75369761125927,4.0,3.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_63,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_64,1,Multi-Hop,test,0.5,0.0,1.0,1.0,0.75,0.553486104522623,4.0,3.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_65,3,Open-Domain,test,1.0,1.0,1.0,1.0,0.6666666666666666,0.7653606369886217,3.0,2.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_66,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_67,2,Temporal,test,0.2,0.0,1.0,1.0,1.0,0.38685280723454163,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_68,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_69,1,Multi-Hop,test,0.3333333333333333,0.0,1.0,1.0,0.5,0.3065735963827292,2.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_70,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_71,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_72,1,Multi-Hop,test,0.14285714285714285,0.0,0.0,1.0,0.5,0.20438239758848611,2.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_73,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_74,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_75,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_76,2,Temporal,test,1.0,1.0,1.0,1.0,0.5,0.6131471927654584,2.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_77,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_78,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.8,0.8687949224876582,5.0,4.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_79,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_80,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_81,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.2727272727272727,0.36211082347570717,11.0,3.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_82,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.5,0.4811665308236797,6.0,3.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_83,4,Single-Hop,test,0.25,0.0,1.0,1.0,1.0,0.43067655807339306,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_84,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_85,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_86,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_87,4,Single-Hop,test,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,1.0,1.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_88,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_89,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_90,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_91,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,Dense-bge,Dense-bge,sample-scoped,True,conv-49_qa_92,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
