sequence,update_id,memory_id,version,operation,backend,phase,raw_committed,backend_error,processing_started_ns,rawerk_committed_ns,bm25_committed_ns,searchable_ns,retrieved_rank,queue_wait_ms,backend_commit_ms,view_update_ms,index_update_ms,visibility_probe_ms,update_to_searchable_ms,status
878,p53c-update-00000878,p53c-memory-0000212,3,update_relation,cassandra,recovery_with_input,1,,548838718655800,548838731794700,548838734049300,548838734293800,1,87.2244,44.4198,13.1389,2.2546,0.2445,102.8627,success
879,p53c-update-00000879,p53c-memory-0000356,3,update_relation,cassandra,recovery_with_input,1,,548838766258700,548838782021200,548838789306500,548838789759700,1,84.5868,41.4484,15.7625,7.2853,0.4532,108.0879,success
880,p53c-update-00000880,p53c-memory-0000425,2,replace_relation,cassandra,recovery_with_input,1,,548838822114200,548838839465200,548838840437100,548838840713500,1,89.6074,48.0093,17.351,0.9719,0.2764,108.2069,success
881,p53c-update-00000881,p53c-memory-0000528,1,insert_memory,cassandra,recovery_with_input,1,,548838841631100,548838860256400,548838861261700,548838861575000,1,59.8597,38.4913,18.6253,1.0053,0.3133,79.8039,success
882,p53c-update-00000882,p53c-memory-0000529,1,insert_memory,cassandra,recovery_with_input,1,,548838892960000,548838907701300,548838909080100,548838909352200,1,61.0525,37.07,14.7413,1.3788,0.2721,77.4449,success
883,p53c-update-00000883,p53c-memory-0000530,1,insert_memory,cassandra,recovery_with_input,1,,548838940834900,548838956459800,548838958198100,548838958606300,1,58.9354,35.6314,15.6249,1.7383,0.4082,76.7073,success
884,p53c-update-00000884,p53c-memory-0000531,1,insert_memory,cassandra,recovery_with_input,1,,548839022365300,548839037204900,548839038454700,548839038785200,1,89.5531,46.1427,14.8396,1.2498,0.3305,105.9732,success
885,p53c-update-00000885,p53c-memory-0000532,1,insert_memory,cassandra,recovery_with_input,1,,548839070206300,548839083922600,548839084690600,548839084977900,1,88.504,45.3062,13.7163,0.768,0.2873,103.2759,success
886,p53c-update-00000886,p53c-memory-0000533,1,insert_memory,cassandra,recovery_with_input,1,,548839085793300,548839103415100,548839104255400,548839104517400,1,53.955,33.6683,17.6218,0.8403,0.262,72.6794,success
887,p53c-update-00000887,p53c-memory-0000522,2,update_relation,cassandra,recovery_with_input,1,,548839135764800,548839155341100,548839156389500,548839156631000,1,54.0078,40.6262,19.5763,1.0484,0.2415,74.8742,success
888,p53c-update-00000888,p53c-memory-0000530,2,update_relation,cassandra,recovery_with_input,1,,548839188116900,548839202269600,548839204001200,548839204281000,1,56.2028,39.7461,14.1527,1.7316,0.2798,72.3672,success
889,p53c-update-00000889,p53c-memory-0000512,2,update_relation,cassandra,recovery_with_input,1,,548839235657700,548839250449400,548839251623100,548839251918500,1,53.3908,37.9919,14.7917,1.1737,0.2954,69.652,success
890,p53c-update-00000890,p53c-memory-0000321,3,replace_relation,cassandra,recovery_with_input,1,,548839314783700,548839329785700,548839330884700,548839331225400,1,83.479,39.059,15.002,1.099,0.3407,99.9215,success
891,p53c-update-00000891,p53c-memory-0000534,1,insert_memory,cassandra,recovery_with_input,1,,548839363310100,548839376655900,548839377608000,548839377923500,1,81.0409,38.1256,13.3458,0.9521,0.3155,95.6546,success
892,p53c-update-00000892,p53c-memory-0000535,1,insert_memory,cassandra,recovery_with_input,1,,548839409809900,548839428948300,548839430724700,548839431547200,1,77.6644,54.6945,19.1384,1.7764,0.8225,99.402,success
893,p53c-update-00000893,p53c-memory-0000536,1,insert_memory,cassandra,recovery_with_input,1,,548839433483200,548839449332800,548839451065500,548839451349900,1,51.643,25.2136,15.8496,1.7327,0.2844,69.5101,success
894,p53c-update-00000894,p53c-memory-0000537,1,insert_memory,cassandra,recovery_with_input,1,,548839514001400,548839529060400,548839529977800,548839530272500,1,82.2158,45.7316,15.059,0.9174,0.2947,98.4873,success
895,p53c-update-00000895,p53c-memory-0000538,1,insert_memory,cassandra,recovery_with_input,1,,548839562252300,548839576497100,548839577506300,548839577742600,1,80.0631,35.0089,14.2448,1.0092,0.2363,95.5537,success
896,p53c-update-00000896,p53c-memory-0000539,1,insert_memory,cassandra,recovery_with_input,1,,548839609589200,548839626483600,548839627944600,548839628148200,1,78.2919,35.4137,16.8944,1.461,0.2036,96.8513,success
897,p53c-update-00000897,p53c-memory-0000369,2,update_relation,cassandra,recovery_with_input,1,,548839659685100,548839674880900,548839675706900,548839675933100,1,77.6463,44.3188,15.1958,0.826,0.2262,93.8946,success
898,p53c-update-00000898,p53c-memory-0000475,2,update_relation,cassandra,recovery_with_input,1,,548839707459800,548839724689200,548839725956100,548839726268000,1,75.292,33.9929,17.2294,1.2669,0.3119,94.1005,success
899,p53c-update-00000899,p53c-memory-0000264,2,update_relation,cassandra,recovery_with_input,1,,548839758901400,548839774479100,548839775514000,548839775735800,1,76.0275,43.5525,15.5777,1.0349,0.2218,92.8621,success
900,p53c-update-00000900,p53c-memory-0000389,3,replace_relation,cassandra,recovery_with_input,1,,548839807831100,548839825110500,548839826438900,548839826749100,1,75.2791,42.3432,17.2794,1.3284,0.3102,94.1973,success
901,p53c-update-00000901,p53c-memory-0000540,1,insert_memory,cassandra,recovery_with_input,1,,548839858103000,548839893892500,548839895060900,548839895334100,1,76.6424,35.1691,35.7895,1.1684,0.2732,113.8739,success
902,p53c-update-00000902,p53c-memory-0000541,1,insert_memory,cassandra,recovery_with_input,1,,548839926996900,548839943132300,548839944578600,548839944891400,1,94.4436,53.9935,16.1354,1.4463,0.3128,112.3383,success
903,p53c-update-00000903,p53c-memory-0000542,1,insert_memory,cassandra,recovery_with_input,1,,548839945931400,548839961837400,548839962525200,548839962770400,1,59.5227,36.346,15.906,0.6878,0.2452,76.3621,success
904,p53c-update-00000904,p53c-memory-0000543,1,insert_memory,cassandra,recovery_with_input,1,,548839994351100,548840009917200,548840011052900,548840011441000,1,62.1313,39.1754,15.5661,1.1357,0.3881,79.2215,success
905,p53c-update-00000905,p53c-memory-0000544,1,insert_memory,cassandra,recovery_with_input,1,,548840042818300,548840059397400,548840060528700,548840060874400,1,60.4932,38.383,16.5791,1.1313,0.3457,78.5497,success
906,p53c-update-00000906,p53c-memory-0000545,1,insert_memory,cassandra,recovery_with_input,1,,548840092371300,548840108803900,548840109860300,548840110202000,1,60.5443,37.44,16.4326,1.0564,0.3417,78.3752,success
907,p53c-update-00000907,p53c-memory-0000268,3,update_relation,cassandra,recovery_with_input,1,,548840172880600,548840188993300,548840190078400,548840190420400,1,90.2219,45.2716,16.1127,1.0851,0.342,107.7618,success
908,p53c-update-00000908,p53c-memory-0000518,2,update_relation,cassandra,recovery_with_input,1,,548840191759500,548840208966700,548840209827100,548840210184800,1,60.4827,36.7234,17.2072,0.8604,0.3577,78.9083,success
909,p53c-update-00000909,p53c-memory-0000512,3,update_relation,cassandra,recovery_with_input,1,,548840241989500,548840256398600,548840257590700,548840258169000,1,60.3148,36.5221,14.4091,1.1921,0.5783,76.4946,success
910,p53c-update-00000910,p53c-memory-0000290,2,replace_relation,cassandra,recovery_with_input,1,,548840289632000,548840304128000,548840309600900,548840309938000,1,57.7206,33.896,14.496,5.4729,0.3371,78.0271,success
911,p53c-update-00000911,p53c-memory-0000546,1,insert_memory,cassandra,recovery_with_input,1,,548840341792800,548840353932800,548840355043100,548840355521600,1,59.2554,31.7094,12.14,1.1103,0.4785,72.9845,success
912,p53c-update-00000912,p53c-memory-0000547,1,insert_memory,cassandra,recovery_with_input,1,,548840417629700,548840433004100,548840434877300,548840435336300,1,85.0889,42.4849,15.3744,1.8732,0.459,102.7957,success
913,p53c-update-00000913,p53c-memory-0000548,1,insert_memory,cassandra,recovery_with_input,1,,548840468435900,548840483950700,548840485434400,548840485854000,1,85.6902,40.3674,15.5148,1.4837,0.4196,103.1087,success
914,p53c-update-00000914,p53c-memory-0000549,1,insert_memory,cassandra,recovery_with_input,1,,548840517900000,548840531972200,548840541086800,548840541374900,1,86.6145,41.5669,14.0722,9.1146,0.2881,110.0898,success
915,p53c-update-00000915,p53c-memory-0000550,1,insert_memory,cassandra,recovery_with_input,1,,548840542204100,548840563048200,548840563774200,548840564010800,1,60.0915,41.2026,20.8441,0.726,0.2366,81.8984,success
916,p53c-update-00000916,p53c-memory-0000551,1,insert_memory,cassandra,recovery_with_input,1,,548840595666100,548840610582800,548840612030600,548840612333600,1,64.0385,41.0722,14.9167,1.4478,0.303,80.7062,success
917,p53c-update-00000917,p53c-memory-0000159,3,update_relation,cassandra,recovery_with_input,1,,548840645110200,548840661003800,548840662096200,548840662366900,1,62.4795,38.7195,15.8936,1.0924,0.2707,79.7368,success
918,p53c-update-00000918,p53c-memory-0000000,4,update_relation,cassandra,recovery_with_input,1,,548840693708300,548840712199400,548840714574600,548840715170800,1,62.2984,39.1456,18.4911,2.3752,0.5962,83.7612,success
919,p53c-update-00000919,p53c-memory-0000349,2,update_relation,cassandra,recovery_with_input,1,,548840748440400,548840769125900,548840770187800,548840770534800,1,66.6105,38.1957,20.6855,1.0619,0.347,88.7053,success
920,p53c-update-00000920,p53c-memory-0000528,2,replace_relation,cassandra,recovery_with_input,1,,548840802531800,548840817326600,548840818224600,548840818565800,1,70.4604,36.943,14.7948,0.898,0.3412,86.495,success
921,p53c-update-00000921,p53c-memory-0000552,1,insert_memory,cassandra,recovery_with_input,1,,548840850565100,548840866518700,548840867439500,548840867758400,1,68.4544,35.4917,15.9536,0.9208,0.3189,85.6484,success
922,p53c-update-00000922,p53c-memory-0000553,1,insert_memory,cassandra,recovery_with_input,1,,548840899485600,548840915538300,548840916824600,548840917146900,1,68.1436,35.5766,16.0527,1.2863,0.3223,85.8052,success
923,p53c-update-00000923,p53c-memory-0000554,1,insert_memory,cassandra,recovery_with_input,1,,548840952570700,548840964510900,548840965665400,548840966012200,1,70.714,43.6103,11.9402,1.1545,0.3468,84.1559,success
924,p53c-update-00000924,p53c-memory-0000555,1,insert_memory,cassandra,recovery_with_input,1,,548840997416900,548841012840200,548841014210500,548841014580500,1,64.9893,40.9909,15.4233,1.3703,0.37,82.1535,success
925,p53c-update-00000925,p53c-memory-0000556,1,insert_memory,cassandra,recovery_with_input,1,,548841046214200,548841062515800,548841064023300,548841064398100,1,64.8614,41.7734,16.3016,1.5075,0.3748,83.0455,success
926,p53c-update-00000926,p53c-memory-0000557,1,insert_memory,cassandra,recovery_with_input,1,,548841095875100,548841109975200,548841110942100,548841111259500,1,64.0136,40.0817,14.1001,0.9669,0.3174,79.3983,success
927,p53c-update-00000927,p53c-memory-0000156,4,update_relation,cassandra,recovery_with_input,1,,548841142921000,548841161854200,548841165338000,548841165635700,1,60.5901,39.4125,18.9332,3.4838,0.2977,83.3051,success
928,p53c-update-00000928,p53c-memory-0000283,2,update_relation,cassandra,recovery_with_input,1,,548841197687500,548841219262000,548841220278400,548841220538600,1,65.7137,37.4762,21.5745,1.0164,0.2602,88.5652,success
929,p53c-update-00000929,p53c-memory-0000400,3,update_relation,cassandra,recovery_with_input,1,,548841251851900,548841266546200,548841267436100,548841267682500,1,70.4216,37.911,14.6943,0.8899,0.2464,86.2525,success
930,p53c-update-00000930,p53c-memory-0000125,3,replace_relation,cassandra,recovery_with_input,1,,548841299080200,548841313806300,548841314803400,548841315136000,1,67.8489,35.3385,14.7261,0.9971,0.3326,83.9049,success
931,p53c-update-00000931,p53c-memory-0000558,1,insert_memory,cassandra,recovery_with_input,1,,548841377880400,548841392760400,548841394061600,548841394330900,1,95.9587,52.7978,14.88,1.3012,0.2693,112.4095,success
932,p53c-update-00000932,p53c-memory-0000559,1,insert_memory,cassandra,recovery_with_input,1,,548841395465600,548841411611700,548841412168700,548841412325000,1,63.311,31.6419,16.1461,0.557,0.1563,80.1706,success
933,p53c-update-00000933,p53c-memory-0000560,1,insert_memory,cassandra,recovery_with_input,1,,548841443512800,548841462941200,548841463845000,548841464297700,1,61.1316,39.1847,19.4284,0.9038,0.4527,81.9167,success
934,p53c-update-00000934,p53c-memory-0000561,1,insert_memory,cassandra,recovery_with_input,1,,548841495864600,548841513074500,548841514037300,548841514395200,1,63.931,41.018,17.2099,0.9628,0.3579,82.4619,success
935,p53c-update-00000935,p53c-memory-0000562,1,insert_memory,cassandra,recovery_with_input,1,,548841545808400,548841560904500,548841561881900,548841562579400,1,64.0128,40.7341,15.0961,0.9774,0.6975,80.784,success
936,p53c-update-00000936,p53c-memory-0000563,1,insert_memory,cassandra,recovery_with_input,1,,548841594416400,548841607981800,548841608857800,548841609436300,1,62.1855,36.9791,13.5654,0.876,0.5785,77.2055,success
937,p53c-update-00000937,p53c-memory-0000331,3,update_relation,cassandra,recovery_with_input,1,,548841641919400,548841656499500,548841657225300,548841657454600,1,59.6489,35.0062,14.5801,0.7258,0.2293,75.1843,success
938,p53c-update-00000938,p53c-memory-0000282,2,update_relation,cassandra,recovery_with_input,1,,548841688502000,548841705207500,548841705883900,548841706095500,1,56.1617,33.8405,16.7055,0.6764,0.2116,73.7558,success
939,p53c-update-00000939,p53c-memory-0000212,4,update_relation,cassandra,recovery_with_input,1,,548841737906400,548841756511000,548841757081900,548841757275900,1,55.2426,32.5506,18.6046,0.5709,0.194,74.6128,success
940,p53c-update-00000940,p53c-memory-0000467,2,replace_relation,cassandra,recovery_with_input,1,,548841788221600,548841806309900,548841808195400,548841808603600,1,56.6062,34.4455,18.0883,1.8855,0.4082,76.9884,success
941,p53c-update-00000941,p53c-memory-0000564,1,insert_memory,cassandra,recovery_with_input,1,,548841839879600,548841853642600,548841854244100,548841854514000,1,58.6464,32.3427,13.763,0.6015,0.2699,73.281,success
942,p53c-update-00000942,p53c-memory-0000565,1,insert_memory,cassandra,recovery_with_input,1,,548841885492000,548841903540600,548841906016700,548841907741400,1,54.1766,33.2527,18.0486,2.4761,1.7247,76.4264,success
943,p53c-update-00000943,p53c-memory-0000566,1,insert_memory,cassandra,recovery_with_input,1,,548841971211500,548841990758200,548841991508800,548841991776000,1,88.6057,48.4958,19.5467,0.7506,0.2672,109.1703,success
944,p53c-update-00000944,p53c-memory-0000567,1,insert_memory,cassandra,recovery_with_input,1,,548841992469600,548842011293100,548842012358500,548842012660400,1,60.7946,38.2999,18.8235,1.0654,0.3019,80.9857,success
945,p53c-update-00000945,p53c-memory-0000568,1,insert_memory,cassandra,recovery_with_input,1,,548842044442300,548842060406600,548842060915200,548842061097700,1,62.6521,37.9823,15.9643,0.5086,0.1825,79.3085,success
946,p53c-update-00000946,p53c-memory-0000569,1,insert_memory,cassandra,recovery_with_input,1,,548842091994400,548842111074000,548842111758800,548842111946300,1,59.6247,37.2941,19.0796,0.6848,0.1875,79.5769,success
947,p53c-update-00000947,p53c-memory-0000073,2,update_relation,cassandra,recovery_with_input,1,,548842143142400,548842159774400,548842161324400,548842161738700,1,60.9874,39.982,16.632,1.55,0.4143,79.5837,success
948,p53c-update-00000948,p53c-memory-0000229,2,update_relation,cassandra,recovery_with_input,1,,548842192860800,548842206467200,548842207089500,548842207278300,1,60.6035,36.2897,13.6064,0.6223,0.1888,75.0214,success
949,p53c-update-00000949,p53c-memory-0000222,2,update_relation,cassandra,recovery_with_input,1,,548842239891200,548842257456000,548842259756100,548842260166200,1,57.6339,35.2247,17.5648,2.3001,0.4101,77.9091,success
950,p53c-update-00000950,p53c-memory-0000124,5,replace_relation,cassandra,recovery_with_input,1,,548842292842300,548842314925900,548842315886400,548842316198500,1,60.8602,35.4535,22.0836,0.9605,0.3121,84.2168,success
951,p53c-update-00000951,p53c-memory-0000570,1,insert_memory,cassandra,recovery_with_input,1,,548842349138800,548842365491600,548842366986800,548842367435900,1,67.2168,45.118,16.3528,1.4952,0.4491,85.5142,success
952,p53c-update-00000952,p53c-memory-0000571,1,insert_memory,cassandra,recovery_with_input,1,,548842399557700,548842411317400,548842412382400,548842412822400,1,67.0336,42.6659,11.7597,1.065,0.44,80.2988,success
953,p53c-update-00000953,p53c-memory-0000572,1,insert_memory,cassandra,recovery_with_input,1,,548842445031600,548842461782800,548842465558700,548842465977700,1,62.7006,39.2128,16.7512,3.7759,0.419,83.6468,success
954,p53c-update-00000954,p53c-memory-0000573,1,insert_memory,cassandra,recovery_with_input,1,,548842498648400,548842520208100,548842521507600,548842521895500,1,66.6568,38.3658,21.5597,1.2995,0.3879,89.904,success
955,p53c-update-00000955,p53c-memory-0000574,1,insert_memory,cassandra,recovery_with_input,1,,548842553355500,548842568341900,548842569593000,548842569956100,1,69.1413,44.7818,14.9864,1.2511,0.3631,85.7423,success
956,p53c-update-00000956,p53c-memory-0000575,1,insert_memory,cassandra,recovery_with_input,1,,548842602574700,548842616354800,548842617680800,548842618112500,1,70.6078,36.2478,13.7801,1.326,0.4317,86.1457,success
957,p53c-update-00000957,p53c-memory-0000498,2,update_relation,cassandra,recovery_with_input,1,,548842650203400,548842662308800,548842663498000,548842663700600,1,67.6696,33.6035,12.1054,1.1892,0.2026,81.1672,success
958,p53c-update-00000958,p53c-memory-0000132,3,update_relation,cassandra,recovery_with_input,1,,548842695419900,548842710344400,548842711312200,548842711583800,1,63.9394,30.7863,14.9245,0.9678,0.2716,80.1036,success
959,p53c-update-00000959,p53c-memory-0000510,2,update_relation,cassandra,recovery_with_input,1,,548842744094100,548842768359600,548842769979600,548842770451200,1,62.4476,38.2717,24.2655,1.62,0.4716,88.805,success
960,p53c-update-00000960,p53c-memory-0000257,2,replace_relation,cassandra,recovery_with_input,1,,548842836105900,548842858472200,548842859480100,548842859765700,1,103.4763,50.8479,22.3663,1.0079,0.2856,127.1364,success
961,p53c-update-00000961,p53c-memory-0000576,1,insert_memory,cassandra,recovery_with_input,1,,548842860710100,548842876306000,548842876873500,548842877033200,1,79.2128,37.4391,15.5959,0.5675,0.1597,95.5365,success
962,p53c-update-00000962,p53c-memory-0000577,1,insert_memory,cassandra,recovery_with_input,1,,548842908259000,548842926491500,548842927226700,548842927445800,1,73.9704,42.1237,18.2325,0.7352,0.2191,93.1576,success
963,p53c-update-00000963,p53c-memory-0000578,1,insert_memory,cassandra,recovery_with_input,1,,548842958800700,548842974826500,548842975477600,548842975663500,1,77.4811,35.7452,16.0258,0.6511,0.1859,94.3439,success
964,p53c-update-00000964,p53c-memory-0000579,1,insert_memory,cassandra,recovery_with_input,1,,548843007715700,548843028373500,548843032975500,548843033464600,1,76.0038,43.0282,20.6578,4.602,0.4891,101.7529,success
965,p53c-update-00000965,p53c-memory-0000580,1,insert_memory,cassandra,recovery_with_input,1,,548843065514600,548843081895200,548843082894200,548843083171200,1,83.7703,35.2694,16.3806,0.999,0.277,101.4273,success
966,p53c-update-00000966,p53c-memory-0000581,1,insert_memory,cassandra,recovery_with_input,1,,548843114888200,548843130264200,548843131370700,548843131671800,1,83.5928,61.838,15.376,1.1065,0.3011,100.3766,success
967,p53c-update-00000967,p53c-memory-0000103,3,update_relation,cassandra,recovery_with_input,1,,548843163383400,548843178614300,548843180737800,548843181040400,1,81.3521,38.9006,15.2309,2.1235,0.3026,99.0093,success
968,p53c-update-00000968,p53c-memory-0000220,2,update_relation,cassandra,recovery_with_input,1,,548843212702500,548843225516700,548843226622600,548843227065800,1,80.9028,47.6406,12.8142,1.1059,0.4432,95.2662,success
969,p53c-update-00000969,p53c-memory-0000496,2,update_relation,cassandra,recovery_with_input,1,,548843258761200,548843275641300,548843277292500,548843277611800,1,76.5338,33.9028,16.8801,1.6512,0.3193,95.3847,success
970,p53c-update-00000970,p53c-memory-0000041,4,replace_relation,cassandra,recovery_with_input,1,,548843309628200,548843323619100,548843324663200,548843325003900,1,77.4343,43.2864,13.9909,1.0441,0.3407,92.8103,success
971,p53c-update-00000971,p53c-memory-0000582,1,insert_memory,cassandra,recovery_with_input,1,,548843358366900,548843383847700,548843385619900,548843385974300,1,76.82,41.3337,25.4808,1.7722,0.3544,104.4275,success
972,p53c-update-00000972,p53c-memory-0000583,1,insert_memory,cassandra,recovery_with_input,1,,548843417875000,548843440270300,548843442169700,548843442895600,1,86.2463,39.8127,22.3953,1.8994,0.7259,111.267,success
973,p53c-update-00000973,p53c-memory-0000584,1,insert_memory,cassandra,recovery_with_input,1,,548843474903600,548843487139900,548843488235600,548843488495400,1,92.1589,50.2136,12.2363,1.0957,0.2598,105.751,success
974,p53c-update-00000974,p53c-memory-0000585,1,insert_memory,cassandra,recovery_with_input,1,,548843489299000,548843506385400,548843507181200,548843507420000,1,56.1811,34.6046,17.0864,0.7958,0.2388,74.3027,success
975,p53c-update-00000975,p53c-memory-0000586,1,insert_memory,cassandra,recovery_with_input,1,,548843539196900,548843554604400,548843555405100,548843555682700,1,57.1115,33.9141,15.4075,0.8007,0.2776,73.5976,success
976,p53c-update-00000976,p53c-memory-0000587,1,insert_memory,cassandra,recovery_with_input,1,,548843587406200,548843603538900,548843604362900,548843604673900,1,55.6155,32.1531,16.1327,0.824,0.311,72.8839,success
977,p53c-update-00000977,p53c-memory-0000166,5,update_relation,cassandra,recovery_with_input,1,,548843666576700,548843682899700,548843699919600,548843700547900,1,83.9456,40.0528,16.323,17.0199,0.6283,117.917,success
978,p53c-update-00000978,p53c-memory-0000093,3,update_relation,cassandra,recovery_with_input,1,,548843701687300,548843720704500,548843722038700,548843722649300,1,69.4254,39.1694,19.0172,1.3342,0.6106,90.3875,success
979,p53c-update-00000979,p53c-memory-0000268,4,update_relation,cassandra,recovery_with_input,1,,548843787396000,548843808304900,548843809686500,548843810120800,1,106.0278,50.952,20.9089,1.3816,0.4343,128.7529,success
980,p53c-update-00000980,p53c-memory-0000264,3,replace_relation,cassandra,recovery_with_input,1,,548843811237200,548843827453800,548843834879900,548843835294100,1,78.8034,39.9134,16.2166,7.4261,0.4142,102.8606,success
981,p53c-update-00000981,p53c-memory-0000588,1,insert_memory,cassandra,recovery_with_input,1,,548843836369100,548843855134000,548843856151600,548843856448200,1,54.9604,35.716,18.7649,1.0176,0.2966,75.0399,success
982,p53c-update-00000982,p53c-memory-0000589,1,insert_memory,cassandra,recovery_with_input,1,,548843888236100,548843904657700,548843906079300,548843906402000,1,56.1871,33.2409,16.4216,1.4216,0.3227,74.3533,success
983,p53c-update-00000983,p53c-memory-0000590,1,insert_memory,cassandra,recovery_with_input,1,,548843937982500,548843953423400,548843954410200,548843954759300,1,56.1147,41.9302,15.4409,0.9868,0.3491,72.8917,success
984,p53c-update-00000984,p53c-memory-0000591,1,insert_memory,cassandra,recovery_with_input,1,,548843986260600,548844003577200,548844004708100,548844005252600,1,54.8404,40.6007,17.3166,1.1309,0.5445,73.8326,success
985,p53c-update-00000985,p53c-memory-0000592,1,insert_memory,cassandra,recovery_with_input,1,,548844036996300,548844052046000,548844053499400,548844053980600,1,54.5596,39.7778,15.0497,1.4534,0.4812,71.5446,success
986,p53c-update-00000986,p53c-memory-0000593,1,insert_memory,cassandra,recovery_with_input,1,,548844117015100,548844128765800,548844130991400,548844131403900,1,85.4773,39.0406,11.7507,2.2256,0.4125,99.8666,success
987,p53c-update-00000987,p53c-memory-0000512,4,update_relation,cassandra,recovery_with_input,1,,548844163021100,548844179122800,548844181325700,548844181623700,1,80.6903,37.9447,16.1017,2.2029,0.298,99.2937,success
988,p53c-update-00000988,p53c-memory-0000203,2,update_relation,cassandra,recovery_with_input,1,,548844212691100,548844227407800,548844233936900,548844234166100,1,80.697,55.1701,14.7167,6.5291,0.2292,102.1722,success
989,p53c-update-00000989,p53c-memory-0000357,4,update_relation,cassandra,recovery_with_input,1,,548844267068700,548844284498100,548844285916600,548844286456500,1,85.0925,38.598,17.4294,1.4185,0.5399,104.4804,success
990,p53c-update-00000990,p53c-memory-0000331,4,replace_relation,cassandra,recovery_with_input,1,,548844318272500,548844333411900,548844334309600,548844334639200,1,84.5451,50.9154,15.1394,0.8977,0.3296,100.912,success
991,p53c-update-00000991,p53c-memory-0000594,1,insert_memory,cassandra,recovery_with_input,1,,548844335722100,548844353468000,548844354342200,548844354592300,1,54.0949,32.2461,17.7459,0.8742,0.2501,72.9652,success
992,p53c-update-00000992,p53c-memory-0000595,1,insert_memory,cassandra,recovery_with_input,1,,548844417359200,548844431560500,548844433238700,548844433554700,1,84.9297,40.4027,14.2013,1.6782,0.316,101.1253,success
993,p53c-update-00000993,p53c-memory-0000596,1,insert_memory,cassandra,recovery_with_input,1,,548844465585300,548844480327700,548844481915000,548844482553600,1,84.1629,39.9942,14.7424,1.5873,0.6386,101.1313,success
994,p53c-update-00000994,p53c-memory-0000597,1,insert_memory,cassandra,recovery_with_input,1,,548844514077900,548844528407200,548844529346000,548844529665400,1,82.1498,51.6214,14.3293,0.9388,0.3194,97.7376,success
995,p53c-update-00000995,p53c-memory-0000598,1,insert_memory,cassandra,recovery_with_input,1,,548844561325700,548844577239600,548844578098200,548844578401600,1,79.6514,46.651,15.9139,0.8586,0.3034,96.7275,success
996,p53c-update-00000996,p53c-memory-0000599,1,insert_memory,cassandra,recovery_with_input,1,,548844609643800,548844629993200,548844633475400,548844634119400,1,77.573,35.6312,20.3494,3.4822,0.644,102.049,success
997,p53c-update-00000997,p53c-memory-0000429,2,update_relation,cassandra,recovery_with_input,1,,548844667218100,548844683425200,548844684228200,548844684522400,1,85.9412,46.8307,16.2071,0.803,0.2942,103.2457,success
998,p53c-update-00000998,p53c-memory-0000455,2,update_relation,cassandra,recovery_with_input,1,,548844716890600,548844732628200,548844740616200,548844740969700,1,83.5814,50.3254,15.7376,7.988,0.3535,107.6609,success
999,p53c-update-00000999,p53c-memory-0000438,3,update_relation,cassandra,recovery_with_input,1,,548844742751500,548844762129100,548844763202100,548844763543000,1,60.5972,31.3156,19.3776,1.073,0.3409,81.3889,success
1000,p53c-update-00001000,p53c-memory-0000265,2,replace_relation,cassandra,recovery_with_input,1,,548844795389200,548844810727900,548844811901200,548844812298300,1,63.0235,38.7287,15.3387,1.1733,0.3971,79.9328,success
1001,p53c-update-00001001,p53c-memory-0000600,1,insert_memory,cassandra,recovery_with_input,1,,548844843855200,548844859773700,548844860779000,548844861157500,1,61.9646,38.104,15.9185,1.0053,0.3785,79.2671,success
1002,p53c-update-00001002,p53c-memory-0000601,1,insert_memory,cassandra,recovery_with_input,1,,548844892673400,548844907298600,548844908193300,548844908569400,1,60.4783,36.4488,14.6252,0.8947,0.3761,76.3745,success
1003,p53c-update-00001003,p53c-memory-0000602,1,insert_memory,cassandra,recovery_with_input,1,,548844939882800,548844956340400,548844957100400,548844957239400,1,57.4872,34.7387,16.4576,0.76,0.139,74.8441,success
1004,p53c-update-00001004,p53c-memory-0000603,1,insert_memory,cassandra,recovery_with_input,1,,548844989683300,548845008359300,548845009773400,548845010097200,1,57.7383,33.7251,18.676,1.4141,0.3238,78.1524,success
1005,p53c-update-00001005,p53c-memory-0000604,1,insert_memory,cassandra,recovery_with_input,1,,548845042471900,548845064804700,548845065856800,548845066213700,1,60.5948,35.0715,22.3328,1.0521,0.3569,84.3369,success
1006,p53c-update-00001006,p53c-memory-0000605,1,insert_memory,cassandra,recovery_with_input,1,,548845098258900,548845113605200,548845114579500,548845114876000,1,66.2464,32.771,15.3463,0.9743,0.2965,82.8637,success
1007,p53c-update-00001007,p53c-memory-0000385,3,update_relation,cassandra,recovery_with_input,1,,548845146800400,548845166192400,548845169385000,548845170134100,1,64.6956,40.5707,19.392,3.1926,0.7491,88.0297,success
1008,p53c-update-00001008,p53c-memory-0000595,2,update_relation,cassandra,recovery_with_input,1,,548845204522700,548845224645900,548845228164100,548845229112100,1,72.5962,42.4575,20.1232,3.5182,0.948,97.1858,success
1009,p53c-update-00001009,p53c-memory-0000484,2,update_relation,cassandra,recovery_with_input,1,,548845262866800,548845279843000,548845281079700,548845281370600,1,81.5209,43.3235,16.9762,1.2367,0.2909,100.025,success
1010,p53c-update-00001010,p53c-memory-0000542,2,replace_relation,cassandra,recovery_with_input,1,,548845312712300,548845329643300,548845331926000,548845332223700,1,80.1459,40.1838,16.931,2.2827,0.2977,99.6577,success
