run_id,update_id,operation,update_to_searchable_ms,kg_write_ms,kg_update_ms,probe_ms,retry_count,status
2,evt_00012620,insert_memory,347.887,347.887,N/A,N/A,0,ok
2,evt_00013368,insert_memory,324.551,324.551,N/A,N/A,0,ok
2,evt_00013374,insert_memory,325.087,325.087,N/A,N/A,0,ok
2,evt_00013375,insert_memory,326.213,326.213,N/A,N/A,0,ok
2,evt_00013378,insert_memory,326.523,326.523,N/A,N/A,0,ok
2,evt_00013385,insert_memory,324.716,324.716,N/A,N/A,0,ok
2,evt_00013388,insert_memory,324.692,324.692,N/A,N/A,0,ok
2,evt_00013389,insert_memory,327.344,327.344,N/A,N/A,0,ok
2,evt_00013390,insert_memory,325.548,325.548,N/A,N/A,0,ok
2,evt_00013393,insert_memory,325.08,325.08,N/A,N/A,0,ok
2,evt_00014970,insert_memory,332.647,332.647,N/A,N/A,0,ok
2,evt_00014973,insert_memory,333.289,333.289,N/A,N/A,0,ok
2,evt_00014975,insert_memory,328.781,328.781,N/A,N/A,0,ok
2,evt_00014976,insert_memory,327.569,327.569,N/A,N/A,0,ok
2,evt_00014977,insert_memory,327.85,327.85,N/A,N/A,0,ok
2,evt_00014978,insert_memory,328.539,328.539,N/A,N/A,0,ok
2,evt_00014980,insert_memory,326.259,326.259,N/A,N/A,0,ok
2,evt_00017911,insert_memory,352.088,352.088,N/A,N/A,0,ok
2,evt_00017912,insert_memory,352.841,352.841,N/A,N/A,0,ok
2,evt_00017913,insert_memory,352.168,352.168,N/A,N/A,0,ok
2,evt_00017914,insert_memory,352.704,352.704,N/A,N/A,0,ok
2,evt_00017918,insert_memory,351.122,351.122,N/A,N/A,0,ok
2,evt_00017919,insert_memory,351.325,351.325,N/A,N/A,0,ok
2,evt_00017920,insert_memory,350.546,350.546,N/A,N/A,0,ok
2,evt_00017921,insert_memory,353.551,353.551,N/A,N/A,0,ok
2,evt_00017922,insert_memory,352.152,352.152,N/A,N/A,0,ok
2,evt_00017923,insert_memory,357.401,357.401,N/A,N/A,0,ok
2,evt_00017924,insert_memory,352.058,352.058,N/A,N/A,0,ok
2,evt_00017925,insert_memory,350.253,350.253,N/A,N/A,0,ok
2,evt_00017926,insert_memory,349.759,349.759,N/A,N/A,0,ok
2,evt_00017927,insert_memory,352.043,352.043,N/A,N/A,0,ok
2,evt_00017928,insert_memory,350.129,350.129,N/A,N/A,0,ok
2,evt_00017929,insert_memory,347.876,347.876,N/A,N/A,0,ok
2,evt_00017930,insert_memory,343.424,343.424,N/A,N/A,0,ok
2,evt_00017931,insert_memory,344.795,344.795,N/A,N/A,0,ok
2,evt_00017932,insert_memory,352.021,352.021,N/A,N/A,0,ok
2,evt_00017933,insert_memory,347.696,347.696,N/A,N/A,0,ok
2,evt_00017934,insert_memory,346.534,346.534,N/A,N/A,0,ok
2,evt_00017935,insert_memory,346.616,346.616,N/A,N/A,0,ok
2,evt_00017936,insert_memory,345.893,345.893,N/A,N/A,0,ok
2,evt_00017937,insert_memory,346.496,346.496,N/A,N/A,0,ok
2,evt_00017938,insert_memory,352.394,352.394,N/A,N/A,0,ok
2,evt_00017939,insert_memory,349.469,349.469,N/A,N/A,0,ok
2,evt_00017940,insert_memory,348.421,348.421,N/A,N/A,0,ok
2,evt_00017941,insert_memory,348.984,348.984,N/A,N/A,0,ok
2,evt_00017942,insert_memory,347.229,347.229,N/A,N/A,0,ok
2,evt_00017943,insert_memory,346.433,346.433,N/A,N/A,0,ok
2,evt_00017944,insert_memory,344.565,344.565,N/A,N/A,0,ok
2,evt_00017945,insert_memory,346.874,346.874,N/A,N/A,0,ok
3,evt_00002016,insert_memory,1022.004,1022.004,N/A,N/A,0,ok
3,evt_00002017,insert_memory,1018.982,1018.982,N/A,N/A,0,ok
3,evt_00002018,insert_memory,1017.987,1017.987,N/A,N/A,0,ok
3,evt_00002019,insert_memory,1023.15,1023.15,N/A,N/A,0,ok
3,evt_00002020,insert_memory,1020.713,1020.713,N/A,N/A,0,ok
3,evt_00002021,insert_memory,1023.385,1023.385,N/A,N/A,0,ok
3,evt_00002022,insert_memory,1021.906,1021.906,N/A,N/A,0,ok
3,evt_00002023,insert_memory,1020.978,1020.978,N/A,N/A,0,ok
3,evt_00002024,insert_memory,1020.855,1020.855,N/A,N/A,0,ok
3,evt_00002025,insert_memory,1022.073,1022.073,N/A,N/A,0,ok
3,evt_00002026,insert_memory,1023.928,1023.928,N/A,N/A,0,ok
3,evt_00002027,insert_memory,1023.607,1023.607,N/A,N/A,0,ok
3,evt_00002028,insert_memory,1024.322,1024.322,N/A,N/A,0,ok
3,evt_00002029,insert_memory,1023.658,1023.658,N/A,N/A,0,ok
3,evt_00002030,insert_memory,1021.939,1021.939,N/A,N/A,0,ok
3,evt_00002031,insert_memory,1028.693,1028.693,N/A,N/A,0,ok
3,evt_00002032,insert_memory,1004.437,1004.437,N/A,N/A,0,ok
3,evt_00002033,insert_memory,1008.967,1008.967,N/A,N/A,0,ok
3,evt_00002034,insert_memory,787.24,787.24,N/A,N/A,0,ok
3,evt_00002035,insert_memory,745.6,745.6,N/A,N/A,0,ok
3,evt_00002036,insert_memory,740.774,740.774,N/A,N/A,0,ok
3,evt_00002037,insert_memory,724.438,724.438,N/A,N/A,0,ok
3,evt_00002038,insert_memory,725.052,725.052,N/A,N/A,0,ok
3,evt_00002039,insert_memory,723.036,723.036,N/A,N/A,0,ok
3,evt_00002040,insert_memory,693.208,693.208,N/A,N/A,0,ok
3,evt_00002041,insert_memory,687.537,687.537,N/A,N/A,0,ok
3,evt_00002042,insert_memory,672.156,672.156,N/A,N/A,0,ok
3,evt_00002043,insert_memory,656.443,656.443,N/A,N/A,0,ok
3,evt_00002044,insert_memory,443.512,443.512,N/A,N/A,0,ok
3,evt_00002045,insert_memory,408.559,408.559,N/A,N/A,0,ok
3,evt_00002046,insert_memory,358.5,358.5,N/A,N/A,0,ok
3,evt_00002047,insert_memory,360.368,360.368,N/A,N/A,0,ok
3,evt_00002946,insert_memory,340.855,340.855,N/A,N/A,0,ok
3,evt_00002947,insert_memory,340.494,340.494,N/A,N/A,0,ok
3,evt_00002948,insert_memory,339.579,339.579,N/A,N/A,0,ok
3,evt_00002949,insert_memory,343.121,343.121,N/A,N/A,0,ok
3,evt_00002950,insert_memory,344.515,344.515,N/A,N/A,0,ok
3,evt_00002951,insert_memory,344.537,344.537,N/A,N/A,0,ok
3,evt_00002952,insert_memory,342.469,342.469,N/A,N/A,0,ok
3,evt_00002953,insert_memory,342.627,342.627,N/A,N/A,0,ok
3,evt_00002954,insert_memory,342.729,342.729,N/A,N/A,0,ok
3,evt_00002955,insert_memory,337.825,337.825,N/A,N/A,0,ok
3,evt_00002956,insert_memory,340.209,340.209,N/A,N/A,0,ok
3,evt_00002957,insert_memory,338.228,338.228,N/A,N/A,0,ok
3,evt_00002958,insert_memory,338.098,338.098,N/A,N/A,0,ok
3,evt_00002959,insert_memory,339.478,339.478,N/A,N/A,0,ok
3,evt_00002960,insert_memory,338.796,338.796,N/A,N/A,0,ok
3,evt_00002961,insert_memory,339.294,339.294,N/A,N/A,0,ok
3,evt_00002962,insert_memory,340.684,340.684,N/A,N/A,0,ok
3,evt_00002963,insert_memory,340.244,340.244,N/A,N/A,0,ok
3,evt_00002964,insert_memory,340.313,340.313,N/A,N/A,0,ok
3,evt_00002965,insert_memory,341.93,341.93,N/A,N/A,0,ok
3,evt_00002966,insert_memory,339.444,339.444,N/A,N/A,0,ok
3,evt_00002967,insert_memory,338.658,338.658,N/A,N/A,0,ok
3,evt_00002968,insert_memory,340.397,340.397,N/A,N/A,0,ok
3,evt_00002969,insert_memory,342.311,342.311,N/A,N/A,0,ok
3,evt_00002970,insert_memory,341.882,341.882,N/A,N/A,0,ok
3,evt_00002971,insert_memory,342.07,342.07,N/A,N/A,0,ok
3,evt_00002972,insert_memory,339.395,339.395,N/A,N/A,0,ok
3,evt_00002973,insert_memory,338.544,338.544,N/A,N/A,0,ok
3,evt_00002974,insert_memory,337.628,337.628,N/A,N/A,0,ok
3,evt_00002975,insert_memory,340.882,340.882,N/A,N/A,0,ok
3,evt_00002976,insert_memory,344.226,344.226,N/A,N/A,0,ok
3,evt_00002977,insert_memory,343.681,343.681,N/A,N/A,0,ok
3,evt_00004545,insert_memory,333.821,333.821,N/A,N/A,0,ok
3,evt_00004546,insert_memory,330.102,330.102,N/A,N/A,0,ok
3,evt_00004547,insert_memory,330.414,330.414,N/A,N/A,0,ok
3,evt_00004548,insert_memory,332.061,332.061,N/A,N/A,0,ok
3,evt_00004549,insert_memory,334.274,334.274,N/A,N/A,0,ok
3,evt_00004550,insert_memory,332.443,332.443,N/A,N/A,0,ok
3,evt_00004551,insert_memory,332.76,332.76,N/A,N/A,0,ok
3,evt_00004552,insert_memory,333.28,333.28,N/A,N/A,0,ok
3,evt_00004553,insert_memory,330.518,330.518,N/A,N/A,0,ok
3,evt_00004554,insert_memory,332.495,332.495,N/A,N/A,0,ok
3,evt_00004555,insert_memory,333.818,333.818,N/A,N/A,0,ok
3,evt_00004556,insert_memory,333.365,333.365,N/A,N/A,0,ok
3,evt_00004557,insert_memory,331.098,331.098,N/A,N/A,0,ok
3,evt_00004558,insert_memory,332.58,332.58,N/A,N/A,0,ok
3,evt_00004559,insert_memory,331.317,331.317,N/A,N/A,0,ok
3,evt_00004560,insert_memory,334.066,334.066,N/A,N/A,0,ok
3,evt_00004561,insert_memory,332.565,332.565,N/A,N/A,0,ok
3,evt_00004562,insert_memory,332.708,332.708,N/A,N/A,0,ok
3,evt_00004563,insert_memory,329.146,329.146,N/A,N/A,0,ok
3,evt_00004564,insert_memory,332.18,332.18,N/A,N/A,0,ok
3,evt_00004565,insert_memory,330.364,330.364,N/A,N/A,0,ok
3,evt_00004566,insert_memory,328.943,328.943,N/A,N/A,0,ok
3,evt_00004567,insert_memory,329.005,329.005,N/A,N/A,0,ok
3,evt_00004568,insert_memory,329.973,329.973,N/A,N/A,0,ok
3,evt_00004569,insert_memory,329.337,329.337,N/A,N/A,0,ok
3,evt_00004570,insert_memory,325.437,325.437,N/A,N/A,0,ok
3,evt_00004571,insert_memory,333.707,333.707,N/A,N/A,0,ok
3,evt_00004572,insert_memory,329.802,329.802,N/A,N/A,0,ok
3,evt_00004573,insert_memory,330.351,330.351,N/A,N/A,0,ok
3,evt_00004574,insert_memory,326.423,326.423,N/A,N/A,0,ok
3,evt_00004575,insert_memory,329.396,329.396,N/A,N/A,0,ok
3,evt_00005378,insert_memory,336.792,336.792,N/A,N/A,0,ok
3,evt_00005382,insert_memory,337.143,337.143,N/A,N/A,0,ok
3,evt_00005383,insert_memory,335.115,335.115,N/A,N/A,0,ok
3,evt_00005384,insert_memory,335.704,335.704,N/A,N/A,0,ok
3,evt_00005385,insert_memory,334.502,334.502,N/A,N/A,0,ok
3,evt_00005386,insert_memory,334.841,334.841,N/A,N/A,0,ok
3,evt_00005387,insert_memory,332.886,332.886,N/A,N/A,0,ok
3,evt_00005388,insert_memory,334.339,334.339,N/A,N/A,0,ok
3,evt_00005389,insert_memory,335.153,335.153,N/A,N/A,0,ok
3,evt_00005390,insert_memory,334.942,334.942,N/A,N/A,0,ok
3,evt_00005391,insert_memory,329.75,329.75,N/A,N/A,0,ok
3,evt_00005392,insert_memory,333.988,333.988,N/A,N/A,0,ok
3,evt_00005393,insert_memory,334.764,334.764,N/A,N/A,0,ok
3,evt_00005394,insert_memory,328.145,328.145,N/A,N/A,0,ok
3,evt_00005395,insert_memory,333.654,333.654,N/A,N/A,0,ok
3,evt_00005396,insert_memory,333.683,333.683,N/A,N/A,0,ok
3,evt_00005397,insert_memory,337.298,337.298,N/A,N/A,0,ok
3,evt_00005398,insert_memory,331.746,331.746,N/A,N/A,0,ok
3,evt_00005399,insert_memory,336.228,336.228,N/A,N/A,0,ok
3,evt_00005400,insert_memory,335.053,335.053,N/A,N/A,0,ok
3,evt_00005401,insert_memory,333.597,333.597,N/A,N/A,0,ok
3,evt_00005402,insert_memory,330.163,330.163,N/A,N/A,0,ok
3,evt_00005403,insert_memory,332.777,332.777,N/A,N/A,0,ok
3,evt_00005404,insert_memory,334.768,334.768,N/A,N/A,0,ok
3,evt_00005405,insert_memory,333.805,333.805,N/A,N/A,0,ok
3,evt_00005406,insert_memory,332.907,332.907,N/A,N/A,0,ok
3,evt_00005407,insert_memory,332.322,332.322,N/A,N/A,0,ok
3,evt_00005408,insert_memory,331.973,331.973,N/A,N/A,0,ok
3,evt_00005409,insert_memory,331.428,331.428,N/A,N/A,0,ok
3,evt_00005410,insert_memory,339.115,339.115,N/A,N/A,0,ok
3,evt_00005411,insert_memory,331.369,331.369,N/A,N/A,0,ok
3,evt_00005412,insert_memory,334.937,334.937,N/A,N/A,0,ok
3,evt_00007014,insert_memory,324.882,324.882,N/A,N/A,0,ok
3,evt_00007830,insert_memory,334.053,334.053,N/A,N/A,0,ok
3,evt_00007831,insert_memory,332.931,332.931,N/A,N/A,0,ok
3,evt_00007832,insert_memory,335.111,335.111,N/A,N/A,0,ok
3,evt_00007833,insert_memory,332.852,332.852,N/A,N/A,0,ok
3,evt_00007834,insert_memory,331.702,331.702,N/A,N/A,0,ok
3,evt_00007835,insert_memory,331.22,331.22,N/A,N/A,0,ok
3,evt_00007836,insert_memory,325.973,325.973,N/A,N/A,0,ok
3,evt_00007837,insert_memory,330.387,330.387,N/A,N/A,0,ok
3,evt_00007838,insert_memory,328.881,328.881,N/A,N/A,0,ok
3,evt_00007839,insert_memory,329.909,329.909,N/A,N/A,0,ok
3,evt_00007840,insert_memory,333.71,333.71,N/A,N/A,0,ok
3,evt_00007841,insert_memory,330.604,330.604,N/A,N/A,0,ok
3,evt_00007842,insert_memory,333.087,333.087,N/A,N/A,0,ok
3,evt_00007843,insert_memory,333.365,333.365,N/A,N/A,0,ok
3,evt_00007844,insert_memory,327.302,327.302,N/A,N/A,0,ok
3,evt_00007845,insert_memory,326.473,326.473,N/A,N/A,0,ok
3,evt_00007846,insert_memory,327.081,327.081,N/A,N/A,0,ok
3,evt_00007847,insert_memory,330.263,330.263,N/A,N/A,0,ok
3,evt_00007848,insert_memory,328.614,328.614,N/A,N/A,0,ok
3,evt_00007849,insert_memory,325.04,325.04,N/A,N/A,0,ok
3,evt_00007850,insert_memory,325.427,325.427,N/A,N/A,0,ok
3,evt_00007851,insert_memory,327.054,327.054,N/A,N/A,0,ok
3,evt_00007852,insert_memory,328.939,328.939,N/A,N/A,0,ok
3,evt_00007853,insert_memory,328.812,328.812,N/A,N/A,0,ok
3,evt_00007854,insert_memory,331.859,331.859,N/A,N/A,0,ok
3,evt_00007856,insert_memory,325.15,325.15,N/A,N/A,0,ok
3,evt_00007857,insert_memory,324.398,324.398,N/A,N/A,0,ok
3,evt_00007858,insert_memory,324.625,324.625,N/A,N/A,0,ok
3,evt_00007859,insert_memory,326.693,326.693,N/A,N/A,0,ok
3,evt_00012651,insert_memory,324.559,324.559,N/A,N/A,0,ok
3,evt_00012653,insert_memory,325.259,325.259,N/A,N/A,0,ok
3,evt_00012659,insert_memory,324.679,324.679,N/A,N/A,0,ok
3,evt_00012661,insert_memory,324.716,324.716,N/A,N/A,0,ok
3,evt_00012664,insert_memory,327.898,327.898,N/A,N/A,0,ok
3,evt_00012665,insert_memory,326.555,326.555,N/A,N/A,0,ok
3,evt_00012666,insert_memory,324.871,324.871,N/A,N/A,0,ok
3,evt_00012668,insert_memory,329.72,329.72,N/A,N/A,0,ok
3,evt_00012669,insert_memory,325.804,325.804,N/A,N/A,0,ok
3,evt_00012670,insert_memory,326.488,326.488,N/A,N/A,0,ok
3,evt_00012673,insert_memory,324.687,324.687,N/A,N/A,0,ok
3,evt_00012674,insert_memory,325.332,325.332,N/A,N/A,0,ok
3,evt_00012675,insert_memory,324.499,324.499,N/A,N/A,0,ok
