backend,concurrency,run_id,update_id,update_to_searchable_ms,kg_write_ms,probe_ms,status
cassandra,32,2,evt_00013082,44.309,44.309,0,ok
cassandra,32,2,evt_00013083,42.094,42.094,0,ok
cassandra,32,2,evt_00013084,40.297,40.297,0,ok
cassandra,32,2,evt_00013085,42.035,42.035,0,ok
cassandra,32,2,evt_00013086,48.871,48.871,0,ok
cassandra,32,2,evt_00013087,44.442,44.442,0,ok
cassandra,32,2,evt_00013088,41.506,41.506,0,ok
cassandra,32,2,evt_00013089,44.392,44.392,0,ok
cassandra,32,2,evt_00013090,44.906,44.906,0,ok
cassandra,32,2,evt_00013091,41.181,41.181,0,ok
cassandra,32,2,evt_00013092,47.248,47.248,0,ok
cassandra,32,2,evt_00013093,47.096,47.096,0,ok
cassandra,32,2,evt_00013094,48.84,48.84,0,ok
cassandra,32,2,evt_00013095,43.566,43.566,0,ok
cassandra,32,2,evt_00013096,46.488,46.488,0,ok
cassandra,32,2,evt_00013097,46.546,46.546,0,ok
cassandra,32,2,evt_00013098,47.118,47.118,0,ok
cassandra,32,2,evt_00013099,52.674,52.674,0,ok
cassandra,32,2,evt_00013100,50.866,50.866,0,ok
cassandra,32,2,evt_00013101,49.001,49.001,0,ok
cassandra,32,2,evt_00013102,47.815,47.815,0,ok
cassandra,32,2,evt_00013103,56.677,56.677,0,ok
cassandra,32,2,evt_00013104,53.179,53.179,0,ok
cassandra,32,2,evt_00013105,43.607,43.607,0,ok
cassandra,32,2,evt_00013106,48.395,48.395,0,ok
cassandra,32,2,evt_00013107,48.189,48.189,0,ok
cassandra,32,2,evt_00013108,49.767,49.767,0,ok
cassandra,32,2,evt_00013109,47.018,47.018,0,ok
cassandra,32,2,evt_00013110,46.921,46.921,0,ok
cassandra,32,2,evt_00013111,44.57,44.57,0,ok
cassandra,32,2,evt_00013112,44.954,44.954,0,ok
cassandra,32,2,evt_00013113,44.107,44.107,0,ok
cassandra,32,2,evt_00013114,46.457,46.457,0,ok
cassandra,32,2,evt_00013115,46.972,46.972,0,ok
cassandra,32,2,evt_00013116,47.623,47.623,0,ok
cassandra,32,2,evt_00013117,46.18,46.18,0,ok
cassandra,32,2,evt_00013118,48.07,48.07,0,ok
cassandra,32,2,evt_00013119,50.637,50.637,0,ok
cassandra,32,2,evt_00013120,45.273,45.273,0,ok
cassandra,32,2,evt_00013121,46.708,46.708,0,ok
cassandra,32,2,evt_00013122,45.963,45.963,0,ok
cassandra,32,2,evt_00013123,46.61,46.61,0,ok
cassandra,32,2,evt_00013124,40.655,40.655,0,ok
cassandra,32,2,evt_00013125,42.226,42.226,0,ok
cassandra,32,2,evt_00013126,39.986,39.986,0,ok
cassandra,32,2,evt_00013127,38.61,38.61,0,ok
cassandra,32,2,evt_00013128,36.78,36.78,0,ok
cassandra,32,2,evt_00013129,41.668,41.668,0,ok
cassandra,32,2,evt_00013130,40.858,40.858,0,ok
cassandra,32,2,evt_00013131,40.455,40.455,0,ok
cassandra,32,2,evt_00013132,34.847,34.847,0,ok
cassandra,32,2,evt_00013133,43.862,43.862,0,ok
cassandra,32,2,evt_00013134,38.806,38.806,0,ok
cassandra,32,2,evt_00013135,40.291,40.291,0,ok
cassandra,32,2,evt_00013136,36.037,36.037,0,ok
cassandra,32,2,evt_00013137,35.504,35.504,0,ok
cassandra,32,2,evt_00013138,36.729,36.729,0,ok
cassandra,32,2,evt_00013139,36.207,36.207,0,ok
cassandra,32,2,evt_00013140,35.719,35.719,0,ok
cassandra,32,2,evt_00013141,34.216,34.216,0,ok
cassandra,32,2,evt_00013142,31.287,31.287,0,ok
cassandra,32,2,evt_00013143,42.323,42.323,0,ok
cassandra,32,2,evt_00013144,39.553,39.553,0,ok
cassandra,32,2,evt_00013145,39.155,39.155,0,ok
cassandra,32,2,evt_00013146,40.432,40.432,0,ok
cassandra,32,2,evt_00013147,41.022,41.022,0,ok
cassandra,32,2,evt_00013148,35.636,35.636,0,ok
cassandra,32,2,evt_00013149,35.118,35.118,0,ok
cassandra,32,2,evt_00013150,40.162,40.162,0,ok
cassandra,32,2,evt_00013151,39.287,39.287,0,ok
cassandra,32,2,evt_00013152,37.749,37.749,0,ok
cassandra,32,2,evt_00013153,42.079,42.079,0,ok
cassandra,32,2,evt_00013154,39.266,39.266,0,ok
cassandra,32,2,evt_00013155,41.124,41.124,0,ok
cassandra,32,2,evt_00013156,36.335,36.335,0,ok
cassandra,32,2,evt_00013157,35.316,35.316,0,ok
cassandra,32,2,evt_00013158,38.984,38.984,0,ok
cassandra,32,2,evt_00013159,38.722,38.722,0,ok
cassandra,32,2,evt_00013160,39.043,39.043,0,ok
cassandra,32,2,evt_00013161,38.473,38.473,0,ok
cassandra,32,2,evt_00013162,40.342,40.342,0,ok
cassandra,32,2,evt_00013163,40.838,40.838,0,ok
cassandra,32,2,evt_00013164,46.335,46.335,0,ok
cassandra,32,2,evt_00013165,42.635,42.635,0,ok
cassandra,32,2,evt_00013166,40.647,40.647,0,ok
cassandra,32,2,evt_00013167,38.909,38.909,0,ok
cassandra,32,2,evt_00013168,41.241,41.241,0,ok
cassandra,32,2,evt_00013169,42.263,42.263,0,ok
cassandra,32,2,evt_00013170,38.121,38.121,0,ok
cassandra,32,2,evt_00013171,40.293,40.293,0,ok
cassandra,32,2,evt_00013172,40.842,40.842,0,ok
cassandra,32,2,evt_00013173,37.911,37.911,0,ok
cassandra,32,2,evt_00013174,39.944,39.944,0,ok
cassandra,32,2,evt_00013175,40.144,40.144,0,ok
cassandra,32,2,evt_00013176,47.8,47.8,0,ok
cassandra,32,2,evt_00013177,43.118,43.118,0,ok
cassandra,32,2,evt_00013178,41.666,41.666,0,ok
cassandra,32,2,evt_00013179,44.04,44.04,0,ok
cassandra,32,2,evt_00013180,40.301,40.301,0,ok
cassandra,32,2,evt_00013181,42.015,42.015,0,ok
cassandra,32,2,evt_00013182,43.34,43.34,0,ok
cassandra,32,2,evt_00013183,44.412,44.412,0,ok
cassandra,32,2,evt_00013184,45.549,45.549,0,ok
cassandra,32,2,evt_00013185,38.761,38.761,0,ok
cassandra,32,2,evt_00013186,41.431,41.431,0,ok
cassandra,32,2,evt_00013187,42.313,42.313,0,ok
cassandra,32,2,evt_00013188,42.613,42.613,0,ok
cassandra,32,2,evt_00013189,35.559,35.559,0,ok
cassandra,32,2,evt_00013190,43.542,43.542,0,ok
cassandra,32,2,evt_00013191,41.619,41.619,0,ok
cassandra,32,2,evt_00013192,41.72,41.72,0,ok
cassandra,32,2,evt_00013193,45.681,45.681,0,ok
cassandra,32,2,evt_00013194,43.278,43.278,0,ok
cassandra,32,2,evt_00013195,41.886,41.886,0,ok
cassandra,32,2,evt_00013196,45.027,45.027,0,ok
cassandra,32,2,evt_00013197,41.883,41.883,0,ok
cassandra,32,2,evt_00013198,43.437,43.437,0,ok
cassandra,32,2,evt_00013199,41.725,41.725,0,ok
cassandra,32,2,evt_00013200,42.048,42.048,0,ok
cassandra,32,2,evt_00013201,38.893,38.893,0,ok
cassandra,32,2,evt_00013202,39.499,39.499,0,ok
cassandra,32,2,evt_00013203,40.664,40.664,0,ok
cassandra,32,2,evt_00013204,39.8,39.8,0,ok
cassandra,32,2,evt_00013205,37.948,37.948,0,ok
cassandra,32,2,evt_00013206,40.649,40.649,0,ok
cassandra,32,2,evt_00013207,43.648,43.648,0,ok
cassandra,32,2,evt_00013208,43.861,43.861,0,ok
cassandra,32,2,evt_00013209,40.283,40.283,0,ok
cassandra,32,2,evt_00013210,38.833,38.833,0,ok
cassandra,32,2,evt_00013211,41.011,41.011,0,ok
cassandra,32,2,evt_00013212,39.145,39.145,0,ok
cassandra,32,2,evt_00013213,40.579,40.579,0,ok
cassandra,32,2,evt_00013214,42.871,42.871,0,ok
cassandra,32,2,evt_00013215,45.038,45.038,0,ok
cassandra,32,2,evt_00013216,39.867,39.867,0,ok
cassandra,32,2,evt_00013217,39.138,39.138,0,ok
cassandra,32,2,evt_00013218,39.82,39.82,0,ok
cassandra,32,2,evt_00013219,39.275,39.275,0,ok
cassandra,32,2,evt_00013220,40.846,40.846,0,ok
cassandra,32,2,evt_00013221,37.477,37.477,0,ok
cassandra,32,2,evt_00013222,40.095,40.095,0,ok
cassandra,32,2,evt_00013223,39.32,39.32,0,ok
cassandra,32,2,evt_00013224,38.481,38.481,0,ok
cassandra,32,2,evt_00013225,46.622,46.622,0,ok
cassandra,32,2,evt_00013226,45.111,45.111,0,ok
cassandra,32,2,evt_00013227,43.212,43.212,0,ok
cassandra,32,2,evt_00013228,50.149,50.149,0,ok
cassandra,32,2,evt_00013229,50.047,50.047,0,ok
cassandra,32,2,evt_00013230,46.18,46.18,0,ok
cassandra,32,2,evt_00013231,45.46,45.46,0,ok
cassandra,32,2,evt_00013232,48.5,48.5,0,ok
cassandra,32,2,evt_00013233,47.641,47.641,0,ok
cassandra,32,2,evt_00013234,48.45,48.45,0,ok
cassandra,32,2,evt_00013235,40.379,40.379,0,ok
cassandra,32,2,evt_00013236,46.158,46.158,0,ok
cassandra,32,2,evt_00013237,45.192,45.192,0,ok
cassandra,32,2,evt_00013238,39.602,39.602,0,ok
cassandra,32,2,evt_00013239,47.547,47.547,0,ok
cassandra,32,2,evt_00013240,50.622,50.622,0,ok
cassandra,32,2,evt_00013241,48.646,48.646,0,ok
cassandra,32,2,evt_00013242,48.641,48.641,0,ok
cassandra,32,2,evt_00013243,44.429,44.429,0,ok
cassandra,32,2,evt_00013244,43.333,43.333,0,ok
cassandra,32,2,evt_00013245,43.232,43.232,0,ok
cassandra,32,2,evt_00013246,45.553,45.553,0,ok
cassandra,32,2,evt_00013247,44.95,44.95,0,ok
cassandra,32,2,evt_00013248,51.576,51.576,0,ok
cassandra,32,2,evt_00013249,51.231,51.231,0,ok
cassandra,32,2,evt_00013250,49.312,49.312,0,ok
cassandra,32,2,evt_00013251,47.416,47.416,0,ok
cassandra,32,2,evt_00013252,49.133,49.133,0,ok
cassandra,32,2,evt_00013253,40.667,40.667,0,ok
cassandra,32,2,evt_00013254,46.192,46.192,0,ok
cassandra,32,2,evt_00013255,39.595,39.595,0,ok
cassandra,32,2,evt_00013256,45.15,45.15,0,ok
cassandra,32,2,evt_00013257,42.572,42.572,0,ok
cassandra,32,2,evt_00013258,40.742,40.742,0,ok
cassandra,32,2,evt_00013259,39.298,39.298,0,ok
cassandra,32,2,evt_00013260,42.793,42.793,0,ok
cassandra,32,2,evt_00013261,42.334,42.334,0,ok
cassandra,32,2,evt_00013262,39.674,39.674,0,ok
cassandra,32,2,evt_00013263,40.511,40.511,0,ok
cassandra,32,2,evt_00013264,37.637,37.637,0,ok
cassandra,32,2,evt_00013265,39.603,39.603,0,ok
cassandra,32,2,evt_00013266,38.565,38.565,0,ok
cassandra,32,2,evt_00013267,39.201,39.201,0,ok
cassandra,32,2,evt_00013268,39.305,39.305,0,ok
cassandra,32,2,evt_00013269,40.025,40.025,0,ok
cassandra,32,2,evt_00013270,37.46,37.46,0,ok
cassandra,32,2,evt_00013271,38.814,38.814,0,ok
cassandra,32,2,evt_00013272,40.19,40.19,0,ok
cassandra,32,2,evt_00013273,40.395,40.395,0,ok
cassandra,32,2,evt_00013274,41.184,41.184,0,ok
cassandra,32,2,evt_00013275,41.212,41.212,0,ok
cassandra,32,2,evt_00013276,39.272,39.272,0,ok
cassandra,32,2,evt_00013277,39.991,39.991,0,ok
cassandra,32,2,evt_00013278,51.631,51.631,0,ok
cassandra,32,2,evt_00013279,51.971,51.971,0,ok
cassandra,32,2,evt_00013280,46.48,46.48,0,ok
cassandra,32,2,evt_00013281,47.319,47.319,0,ok
cassandra,32,2,evt_00013282,47.695,47.695,0,ok
cassandra,32,2,evt_00013283,46.894,46.894,0,ok
cassandra,32,2,evt_00013284,41.409,41.409,0,ok
cassandra,32,2,evt_00013285,46.785,46.785,0,ok
cassandra,32,2,evt_00013286,45.755,45.755,0,ok
cassandra,32,2,evt_00013287,43.416,43.416,0,ok
cassandra,32,2,evt_00013288,46.0,46.0,0,ok
cassandra,32,2,evt_00013289,47.415,47.415,0,ok
cassandra,32,2,evt_00013290,43.333,43.333,0,ok
cassandra,32,2,evt_00013291,46.857,46.857,0,ok
cassandra,32,2,evt_00013292,48.232,48.232,0,ok
cassandra,32,2,evt_00013293,48.575,48.575,0,ok
cassandra,32,2,evt_00013294,48.598,48.598,0,ok
cassandra,32,2,evt_00013295,49.261,49.261,0,ok
cassandra,32,2,evt_00013296,50.628,50.628,0,ok
cassandra,32,2,evt_00013297,47.682,47.682,0,ok
cassandra,32,2,evt_00013298,46.613,46.613,0,ok
cassandra,32,2,evt_00013299,46.568,46.568,0,ok
cassandra,32,2,evt_00013300,47.438,47.438,0,ok
cassandra,32,2,evt_00013301,49.297,49.297,0,ok
cassandra,32,2,evt_00013302,48.946,48.946,0,ok
cassandra,32,2,evt_00013303,51.663,51.663,0,ok
cassandra,32,2,evt_00013304,47.697,47.697,0,ok
cassandra,32,2,evt_00013305,44.899,44.899,0,ok
cassandra,32,2,evt_00013306,51.085,51.085,0,ok
cassandra,32,2,evt_00013307,49.365,49.365,0,ok
cassandra,32,2,evt_00013308,50.256,50.256,0,ok
cassandra,32,2,evt_00013309,48.49,48.49,0,ok
cassandra,32,2,evt_00013310,46.686,46.686,0,ok
cassandra,32,2,evt_00013311,48.542,48.542,0,ok
cassandra,32,2,evt_00013312,43.914,43.914,0,ok
cassandra,32,2,evt_00013313,42.394,42.394,0,ok
cassandra,32,2,evt_00013314,41.639,41.639,0,ok
cassandra,32,2,evt_00013315,40.208,40.208,0,ok
cassandra,32,2,evt_00013316,40.162,40.162,0,ok
cassandra,32,2,evt_00013317,41.936,41.936,0,ok
cassandra,32,2,evt_00013318,42.705,42.705,0,ok
cassandra,32,2,evt_00013319,43.291,43.291,0,ok
cassandra,32,2,evt_00013320,41.592,41.592,0,ok
cassandra,32,2,evt_00013321,45.611,45.611,0,ok
cassandra,32,2,evt_00013322,41.259,41.259,0,ok
cassandra,32,2,evt_00013323,39.743,39.743,0,ok
cassandra,32,2,evt_00013324,40.152,40.152,0,ok
cassandra,32,2,evt_00013325,39.239,39.239,0,ok
cassandra,32,2,evt_00013326,42.314,42.314,0,ok
cassandra,32,2,evt_00013327,38.975,38.975,0,ok
cassandra,32,2,evt_00013328,36.459,36.459,0,ok
cassandra,32,2,evt_00013329,40.828,40.828,0,ok
cassandra,32,2,evt_00013330,36.946,36.946,0,ok
cassandra,32,2,evt_00013331,35.874,35.874,0,ok
cassandra,32,2,evt_00013332,40.261,40.261,0,ok
cassandra,32,2,evt_00013333,34.399,34.399,0,ok
cassandra,32,2,evt_00013334,36.588,36.588,0,ok
cassandra,32,2,evt_00013335,44.985,44.985,0,ok
cassandra,32,2,evt_00013336,43.008,43.008,0,ok
cassandra,32,2,evt_00013337,40.148,40.148,0,ok
cassandra,32,2,evt_00013338,39.49,39.49,0,ok
cassandra,32,2,evt_00013339,40.036,40.036,0,ok
cassandra,32,2,evt_00013340,38.092,38.092,0,ok
cassandra,32,2,evt_00013341,39.281,39.281,0,ok
cassandra,32,2,evt_00013342,38.139,38.139,0,ok
cassandra,32,2,evt_00013343,44.558,44.558,0,ok
cassandra,32,2,evt_00013344,37.387,37.387,0,ok
cassandra,32,2,evt_00013345,36.666,36.666,0,ok
cassandra,32,2,evt_00013346,36.304,36.304,0,ok
cassandra,32,2,evt_00013347,40.18,40.18,0,ok
cassandra,32,2,evt_00013348,39.447,39.447,0,ok
cassandra,32,2,evt_00013349,39.088,39.088,0,ok
cassandra,32,2,evt_00013350,35.308,35.308,0,ok
cassandra,32,2,evt_00013351,38.429,38.429,0,ok
cassandra,32,2,evt_00013352,40.47,40.47,0,ok
cassandra,32,2,evt_00013353,39.454,39.454,0,ok
cassandra,32,2,evt_00013354,41.387,41.387,0,ok
cassandra,32,2,evt_00013355,40.087,40.087,0,ok
cassandra,32,2,evt_00013356,36.955,36.955,0,ok
cassandra,32,2,evt_00013357,44.237,44.237,0,ok
cassandra,32,2,evt_00013358,44.667,44.667,0,ok
cassandra,32,2,evt_00013359,40.421,40.421,0,ok
cassandra,32,2,evt_00013360,40.622,40.622,0,ok
cassandra,32,2,evt_00013361,40.996,40.996,0,ok
cassandra,32,2,evt_00013362,43.138,43.138,0,ok
cassandra,32,2,evt_00013363,37.566,37.566,0,ok
cassandra,32,2,evt_00013364,323.481,323.481,0,ok
cassandra,32,2,evt_00013365,321.672,321.672,0,ok
cassandra,32,2,evt_00013366,319.881,319.881,0,ok
cassandra,32,2,evt_00013367,322.415,322.415,0,ok
cassandra,32,2,evt_00013368,324.551,324.551,0,ok
cassandra,32,2,evt_00013369,323.939,323.939,0,ok
cassandra,32,2,evt_00013370,323.071,323.071,0,ok
cassandra,32,2,evt_00013371,320.885,320.885,0,ok
cassandra,32,2,evt_00013372,322.14,322.14,0,ok
cassandra,32,2,evt_00013373,319.817,319.817,0,ok
cassandra,32,2,evt_00013374,325.087,325.087,0,ok
cassandra,32,2,evt_00013375,326.213,326.213,0,ok
cassandra,32,2,evt_00013376,323.434,323.434,0,ok
cassandra,32,2,evt_00013377,323.577,323.577,0,ok
cassandra,32,2,evt_00013378,326.523,326.523,0,ok
cassandra,32,2,evt_00013379,323.372,323.372,0,ok
cassandra,32,2,evt_00013380,321.777,321.777,0,ok
cassandra,32,2,evt_00013381,321.031,321.031,0,ok
cassandra,32,2,evt_00013382,322.485,322.485,0,ok
cassandra,32,2,evt_00013383,319.418,319.418,0,ok
cassandra,32,2,evt_00013384,322.408,322.408,0,ok
cassandra,32,2,evt_00013385,324.716,324.716,0,ok
cassandra,32,2,evt_00013386,323.936,323.936,0,ok
cassandra,32,2,evt_00013387,323.217,323.217,0,ok
cassandra,32,2,evt_00013388,324.692,324.692,0,ok
cassandra,32,2,evt_00013389,327.344,327.344,0,ok
cassandra,32,2,evt_00013390,325.548,325.548,0,ok
cassandra,32,2,evt_00013391,322.539,322.539,0,ok
cassandra,32,2,evt_00013392,321.532,321.532,0,ok
cassandra,32,2,evt_00013393,325.08,325.08,0,ok
cassandra,32,2,evt_00013394,319.453,319.453,0,ok
cassandra,32,2,evt_00013395,317.655,317.655,0,ok
cassandra,32,2,evt_00013396,42.971,42.971,0,ok
cassandra,32,2,evt_00013397,42.59,42.59,0,ok
cassandra,32,2,evt_00013398,43.154,43.154,0,ok
cassandra,32,2,evt_00013399,42.027,42.027,0,ok
cassandra,32,2,evt_00013400,42.182,42.182,0,ok
cassandra,32,2,evt_00013401,39.57,39.57,0,ok
cassandra,32,2,evt_00013402,41.113,41.113,0,ok
cassandra,32,2,evt_00013403,39.167,39.167,0,ok
cassandra,32,2,evt_00013404,39.644,39.644,0,ok
cassandra,32,2,evt_00013405,40.157,40.157,0,ok
cassandra,32,2,evt_00013406,43.307,43.307,0,ok
cassandra,32,2,evt_00013407,44.037,44.037,0,ok
cassandra,32,2,evt_00013408,41.549,41.549,0,ok
cassandra,32,2,evt_00013409,43.345,43.345,0,ok
cassandra,32,2,evt_00013410,38.269,38.269,0,ok
cassandra,32,2,evt_00013411,38.518,38.518,0,ok
cassandra,32,2,evt_00013412,39.003,39.003,0,ok
cassandra,32,2,evt_00013413,40.32,40.32,0,ok
cassandra,32,2,evt_00013414,38.882,38.882,0,ok
cassandra,32,2,evt_00013415,39.663,39.663,0,ok
cassandra,32,2,evt_00013416,40.521,40.521,0,ok
cassandra,32,2,evt_00013417,39.368,39.368,0,ok
cassandra,32,2,evt_00013418,36.693,36.693,0,ok
cassandra,32,2,evt_00013419,39.11,39.11,0,ok
cassandra,32,2,evt_00013420,38.26,38.26,0,ok
cassandra,32,2,evt_00013421,38.111,38.111,0,ok
cassandra,32,2,evt_00013422,47.139,47.139,0,ok
cassandra,32,2,evt_00013423,43.007,43.007,0,ok
cassandra,32,2,evt_00013424,38.361,38.361,0,ok
cassandra,32,2,evt_00013425,34.61,34.61,0,ok
cassandra,32,2,evt_00013426,34.311,34.311,0,ok
cassandra,32,2,evt_00013427,43.19,43.19,0,ok
cassandra,32,2,evt_00013428,39.072,39.072,0,ok
cassandra,32,2,evt_00013429,42.044,42.044,0,ok
cassandra,32,2,evt_00013430,41.128,41.128,0,ok
cassandra,32,2,evt_00013431,44.572,44.572,0,ok
cassandra,32,2,evt_00013432,40.831,40.831,0,ok
cassandra,32,2,evt_00013433,40.639,40.639,0,ok
cassandra,32,2,evt_00013434,40.628,40.628,0,ok
cassandra,32,2,evt_00013435,40.928,40.928,0,ok
cassandra,32,2,evt_00013436,40.806,40.806,0,ok
cassandra,32,2,evt_00013437,39.462,39.462,0,ok
cassandra,32,2,evt_00013438,44.469,44.469,0,ok
cassandra,32,2,evt_00013439,43.837,43.837,0,ok
cassandra,32,2,evt_00013440,46.168,46.168,0,ok
cassandra,32,2,evt_00013441,41.799,41.799,0,ok
cassandra,32,2,evt_00013442,44.911,44.911,0,ok
cassandra,32,2,evt_00013443,43.601,43.601,0,ok
cassandra,32,2,evt_00013444,43.021,43.021,0,ok
cassandra,32,2,evt_00013445,44.296,44.296,0,ok
cassandra,32,2,evt_00013446,40.89,40.89,0,ok
cassandra,32,2,evt_00013447,42.316,42.316,0,ok
cassandra,32,2,evt_00013448,34.125,34.125,0,ok
cassandra,32,2,evt_00013449,44.4,44.4,0,ok
cassandra,32,2,evt_00013450,42.851,42.851,0,ok
cassandra,32,2,evt_00013451,41.67,41.67,0,ok
cassandra,32,2,evt_00013452,41.55,41.55,0,ok
cassandra,32,2,evt_00013453,39.11,39.11,0,ok
cassandra,32,2,evt_00013454,39.159,39.159,0,ok
cassandra,32,2,evt_00013455,45.34,45.34,0,ok
cassandra,32,2,evt_00013456,43.11,43.11,0,ok
cassandra,32,2,evt_00013457,41.163,41.163,0,ok
cassandra,32,2,evt_00013458,40.217,40.217,0,ok
cassandra,32,2,evt_00013459,35.467,35.467,0,ok
cassandra,32,2,evt_00013460,38.042,38.042,0,ok
cassandra,32,2,evt_00013461,36.855,36.855,0,ok
cassandra,32,2,evt_00013462,36.882,36.882,0,ok
cassandra,32,2,evt_00013463,42.423,42.423,0,ok
cassandra,32,2,evt_00013464,40.91,40.91,0,ok
cassandra,32,2,evt_00013465,36.178,36.178,0,ok
cassandra,32,2,evt_00013466,41.338,41.338,0,ok
cassandra,32,2,evt_00013467,35.894,35.894,0,ok
cassandra,32,2,evt_00013468,34.869,34.869,0,ok
cassandra,32,2,evt_00013469,39.244,39.244,0,ok
cassandra,32,2,evt_00013470,42.954,42.954,0,ok
cassandra,32,2,evt_00013471,40.927,40.927,0,ok
cassandra,32,2,evt_00013472,40.157,40.157,0,ok
cassandra,32,2,evt_00013473,41.449,41.449,0,ok
cassandra,32,2,evt_00013474,36.299,36.299,0,ok
cassandra,32,2,evt_00013475,37.558,37.558,0,ok
cassandra,32,2,evt_00013476,39.226,39.226,0,ok
cassandra,32,2,evt_00013477,38.281,38.281,0,ok
cassandra,32,2,evt_00013478,36.841,36.841,0,ok
cassandra,32,2,evt_00013479,35.452,35.452,0,ok
cassandra,32,2,evt_00013480,35.584,35.584,0,ok
cassandra,32,2,evt_00013481,39.061,39.061,0,ok
cassandra,32,2,evt_00013482,38.446,38.446,0,ok
cassandra,32,2,evt_00013483,36.663,36.663,0,ok
cassandra,32,2,evt_00013484,35.417,35.417,0,ok
cassandra,32,2,evt_00013485,38.632,38.632,0,ok
cassandra,32,2,evt_00013486,39.603,39.603,0,ok
cassandra,32,2,evt_00013487,42.58,42.58,0,ok
cassandra,32,2,evt_00013488,44.055,44.055,0,ok
cassandra,32,2,evt_00013489,43.142,43.142,0,ok
cassandra,32,2,evt_00013490,42.68,42.68,0,ok
cassandra,32,2,evt_00013491,43.528,43.528,0,ok
cassandra,32,2,evt_00013492,42.185,42.185,0,ok
cassandra,32,2,evt_00013493,40.421,40.421,0,ok
cassandra,32,2,evt_00013494,42.935,42.935,0,ok
cassandra,32,2,evt_00013495,45.806,45.806,0,ok
cassandra,32,2,evt_00013496,41.106,41.106,0,ok
cassandra,32,2,evt_00013497,40.506,40.506,0,ok
cassandra,32,2,evt_00013498,42.82,42.82,0,ok
cassandra,32,2,evt_00013499,39.814,39.814,0,ok
cassandra,32,2,evt_00013500,41.716,41.716,0,ok
cassandra,32,2,evt_00013501,40.177,40.177,0,ok
cassandra,32,2,evt_00013502,43.446,43.446,0,ok
cassandra,32,2,evt_00013503,41.961,41.961,0,ok
cassandra,32,2,evt_00013504,39.755,39.755,0,ok
cassandra,32,2,evt_00013505,45.223,45.223,0,ok
cassandra,32,2,evt_00013506,39.353,39.353,0,ok
cassandra,32,2,evt_00013507,40.302,40.302,0,ok
cassandra,32,2,evt_00013508,40.685,40.685,0,ok
cassandra,32,2,evt_00013509,39.812,39.812,0,ok
cassandra,32,2,evt_00013510,40.412,40.412,0,ok
cassandra,32,2,evt_00013511,40.516,40.516,0,ok
cassandra,32,2,evt_00013512,37.572,37.572,0,ok
cassandra,32,2,evt_00013513,42.565,42.565,0,ok
cassandra,32,2,evt_00013514,43.415,43.415,0,ok
cassandra,32,2,evt_00013515,40.907,40.907,0,ok
cassandra,32,2,evt_00013516,41.969,41.969,0,ok
cassandra,32,2,evt_00013517,40.936,40.936,0,ok
cassandra,32,2,evt_00013518,41.564,41.564,0,ok
cassandra,32,2,evt_00013519,38.035,38.035,0,ok
cassandra,32,2,evt_00013520,41.381,41.381,0,ok
cassandra,32,2,evt_00013521,39.906,39.906,0,ok
cassandra,32,2,evt_00013522,40.5,40.5,0,ok
cassandra,32,2,evt_00013523,38.593,38.593,0,ok
cassandra,32,2,evt_00013524,35.976,35.976,0,ok
cassandra,32,2,evt_00013525,39.532,39.532,0,ok
cassandra,32,2,evt_00013526,39.51,39.51,0,ok
cassandra,32,2,evt_00013527,43.673,43.673,0,ok
cassandra,32,2,evt_00013528,42.132,42.132,0,ok
cassandra,32,2,evt_00013529,38.51,38.51,0,ok
cassandra,32,2,evt_00013530,39.801,39.801,0,ok
cassandra,32,2,evt_00013531,40.375,40.375,0,ok
cassandra,32,2,evt_00013532,36.629,36.629,0,ok
cassandra,32,2,evt_00013533,38.836,38.836,0,ok
cassandra,32,2,evt_00013534,43.827,43.827,0,ok
cassandra,32,2,evt_00013535,43.276,43.276,0,ok
cassandra,32,2,evt_00013536,40.84,40.84,0,ok
cassandra,32,2,evt_00013537,41.843,41.843,0,ok
cassandra,32,2,evt_00013538,40.825,40.825,0,ok
cassandra,32,2,evt_00013539,38.157,38.157,0,ok
cassandra,32,2,evt_00013540,38.685,38.685,0,ok
cassandra,32,2,evt_00013541,39.881,39.881,0,ok
cassandra,32,2,evt_00013542,38.901,38.901,0,ok
cassandra,32,2,evt_00013543,39.841,39.841,0,ok
cassandra,32,2,evt_00013544,39.325,39.325,0,ok
cassandra,32,2,evt_00013545,41.752,41.752,0,ok
cassandra,32,2,evt_00013546,36.287,36.287,0,ok
cassandra,32,2,evt_00013547,36.417,36.417,0,ok
cassandra,32,2,evt_00013548,40.229,40.229,0,ok
cassandra,32,2,evt_00013549,36.172,36.172,0,ok
cassandra,32,2,evt_00013550,39.444,39.444,0,ok
cassandra,32,2,evt_00013551,37.571,37.571,0,ok
cassandra,32,2,evt_00013552,44.697,44.697,0,ok
cassandra,32,2,evt_00013553,37.419,37.419,0,ok
cassandra,32,2,evt_00013554,38.954,38.954,0,ok
cassandra,32,2,evt_00013555,38.598,38.598,0,ok
cassandra,32,2,evt_00013556,33.799,33.799,0,ok
cassandra,32,2,evt_00013557,40.933,40.933,0,ok
cassandra,32,2,evt_00013558,40.363,40.363,0,ok
cassandra,32,2,evt_00013559,39.366,39.366,0,ok
cassandra,32,2,evt_00013560,38.785,38.785,0,ok
cassandra,32,2,evt_00013561,42.405,42.405,0,ok
cassandra,32,2,evt_00013562,37.456,37.456,0,ok
